"signature","draw","mean_patient_difference","median_patient_difference","concordant_patients"
"SASP25",1659,0.22026295951752,0.201757562892173,22
"SASP25",1660,0.601387446744824,0.622893539944356,23
"SASP25",1661,0.347611342865561,0.342758493812965,23
"SASP25",1662,0.431925788908084,0.414321498075502,23
"SASP25",1663,0.428413616847055,0.42052984535355,23
"SASP25",1664,0.242373707438793,0.26188627371774,21
"SASP25",1665,0.321560503490939,0.321279313526366,23
"SASP25",1666,0.467835472683285,0.50023791431573,22
"SASP25",1667,0.529465613109842,0.519650610413748,23
"SASP25",1668,0.255630765668011,0.244760723120214,21
"SASP25",1669,0.286134600512647,0.28143652122575,23
"SASP25",1670,0.504770867416536,0.464533762262793,23
"SASP25",1671,0.52679309748563,0.476259116977387,23
"SASP25",1672,0.493285115280956,0.482374530558301,23
"SASP25",1673,0.30744171475135,0.316028278511682,23
"SASP25",1674,0.633038257593313,0.64665771781118,23
"SASP25",1675,0.444698326536556,0.414266627601738,23
"SASP25",1676,0.651146330040634,0.644806655947048,23
"SASP25",1677,0.125800718878974,0.127002173717826,18
"SASP25",1678,0.440838122788626,0.450136062752854,23
"SASP25",1679,0.240955945505635,0.272392981677555,22
"SASP25",1680,0.620240144475738,0.593109195156219,23
"SASP25",1681,0.397066138436855,0.345919252369515,23
"SASP25",1682,0.283508296953632,0.283609773999496,23
"SASP25",1683,0.29696922851851,0.287709872105464,23
"SASP25",1684,0.544860016721053,0.552146587829666,23
"SASP25",1685,0.484211319384897,0.446857933537088,23
"SASP25",1686,0.436776503119056,0.461895282788054,23
"SASP25",1687,0.196837006072235,0.140916733873634,20
"SASP25",1688,0.257745910476673,0.238475323216951,21
"SASP25",1689,0.462167136292876,0.465151998090677,23
"SASP25",1690,0.506840534909343,0.510383107728351,23
"SASP25",1691,0.338623174297672,0.369461450865729,23
"SASP25",1692,0.478264915159764,0.489079432602719,23
"SASP25",1693,0.537690046156454,0.535432641982695,23
"SASP25",1694,0.426393603217834,0.403764198708051,23
"SASP25",1695,0.362345668166359,0.322195975663468,22
"SASP25",1696,0.14859125638501,0.1279110294096,22
"SASP25",1697,0.196389818376893,0.177978747193216,19
"SASP25",1698,0.176365124712478,0.150622338840558,20
"SASP25",1699,0.333870939477933,0.293308968871418,23
"SASP25",1700,0.392661117358811,0.390765691873661,23
"SASP25",1701,0.805704517238664,0.757240445775949,23
"SASP25",1702,0.339455199551728,0.338575430192009,22
"SASP25",1703,0.66051450267488,0.653999139732412,23
"SASP25",1704,0.22180559217313,0.213004053350298,22
"SASP25",1705,0.295562048978005,0.300982172131417,23
"SASP25",1706,0.369994029258437,0.368792559106747,23
"SASP25",1707,0.189811190357127,0.199000517805818,23
"SASP25",1708,0.52982813533101,0.547126557276811,23
"SASP25",1709,0.654726383186119,0.654229404917644,23
"SASP25",1710,0.265986855071468,0.251119894832619,22
"SASP25",1711,0.538797265306551,0.548477534718113,22
"SASP25",1712,0.455623443293786,0.446759232434691,23
"SASP25",1713,0.894715377540967,0.906108415433008,23
"SASP25",1714,0.360619261820027,0.327065475716489,23
"SASP25",1715,0.33396209101749,0.306188267030577,23
"SASP25",1716,0.15117677875633,0.160046308281411,20
"SASP25",1717,0.228945115186388,0.259081241013747,18
"SASP25",1718,0.232483781986099,0.256966679032328,22
"SASP25",1719,0.697647724294785,0.700855737234898,23
"SASP25",1720,0.462904167037939,0.470243370459395,23
"SASP25",1721,0.836977990540765,0.843370399304561,23
"SASP25",1722,0.357190073299456,0.34130330483779,23
"SASP25",1723,0.584676209160533,0.617542711354266,23
"SASP25",1724,0.27524809861771,0.243306287465603,22
"SASP25",1725,0.400710676486014,0.419799203390589,23
"SASP25",1726,0.615142159913135,0.603001442235131,23
"SASP25",1727,0.647584153072935,0.639690363852474,23
"SASP25",1728,0.303103520400708,0.35598350296361,22
"SASP25",1729,0.552999008741442,0.589152404995575,23
"SASP25",1730,0.377646504240855,0.320566599475634,23
"SASP25",1731,0.24614721450133,0.245643055974831,21
"SASP25",1732,0.322169763056037,0.326678274813804,23
"SASP25",1733,0.413644188708386,0.385231050075437,22
"SASP25",1734,0.214117470517047,0.178146066268882,19
"SASP25",1735,0.445184172205677,0.426983209568656,23
"SASP25",1736,0.449390364122937,0.474520225228555,23
"SASP25",1737,0.240736516151322,0.243166299608456,22
"SASP25",1738,0.177503665832311,0.182071277764446,20
"SASP25",1739,0.0233905877557115,-0.00559104440197797,11
"SASP25",1740,0.424716652061606,0.437516228679109,23
"SASP25",1741,0.138335382149127,0.128514946319995,22
"SASP25",1742,0.556562674269162,0.538497972748651,23
"SASP25",1743,0.57202327835849,0.526213321099081,23
"SASP25",1744,0.170447890662393,0.186589911532154,21
"SASP25",1745,0.759062001845167,0.74488036100183,23
"SASP25",1746,0.464806350160686,0.455389482227584,22
"SASP25",1747,0.60235149875735,0.630477568397705,23
"SASP25",1748,0.150830658784769,0.132660389941726,20
"SASP25",1749,0.724979725276592,0.706114867850167,23
"SASP25",1750,0.381567307779258,0.373372375867162,23
"SASP25",1751,0.368107059948655,0.376601531764731,23
"SASP25",1752,0.725378898140115,0.732327627490747,23
"SASP25",1753,0.240773002971674,0.220885075629227,22
"SASP25",1754,0.572537460711732,0.576441586796665,23
"SASP25",1755,0.337721815170994,0.360281901601595,22
"SASP25",1756,0.331800606898067,0.32029782139174,23
"SASP25",1757,0.0684650623506169,0.0523677197172428,16
"SASP25",1758,0.563100593431526,0.560241283691776,23
"SASP25",1759,0.261274127891278,0.267206249191446,22
"SASP25",1760,0.394386483653118,0.40498259163664,23
"SASP25",1761,0.113410748604121,0.127741320498332,20
"SASP25",1762,0.53326495323386,0.530117406583405,23
"SASP25",1763,0.408825068970049,0.400797836479779,23
"SASP25",1764,0.504375008608136,0.467952221983426,22
"SASP25",1765,0.233388438456135,0.195599123906527,23
"SASP25",1766,0.310082041454459,0.297193433261734,22
"SASP25",1767,0.342663373633595,0.339504765231413,23
"SASP25",1768,0.360628779830918,0.378492948643844,22
"SASP25",1769,0.524302727856682,0.502831572455673,23
"SASP25",1770,0.350617422437618,0.315890104812881,22
"SASP25",1771,0.334795814571868,0.346989317142972,23
"SASP25",1772,0.547442265346414,0.5736315042263,23
"SASP25",1773,0.593367681281091,0.582394984385771,23
"SASP25",1774,0.44688736462911,0.465449990324117,23
"SASP25",1775,0.352242995846225,0.360988912189676,23
"SASP25",1776,0.305495085720813,0.310786645960774,23
"SASP25",1777,0.541224044506309,0.598149723075666,23
"SASP25",1778,0.526466342855491,0.510179407675462,23
"SASP25",1779,0.382189061536822,0.445652052089034,23
"SASP25",1780,0.376760538229578,0.373160769862704,23
"SASP25",1781,0.245357186136786,0.266841118524683,22
"SASP25",1782,0.427363572876012,0.399129752085513,23
"SASP25",1783,0.189213198454761,0.175910995213096,22
"SASP25",1784,0.0266141606683748,0.00370775474675075,12
"SASP25",1785,0.310042014069142,0.275987918973617,22
"SASP25",1786,0.375572767013196,0.37871733233192,23
"SASP25",1787,0.241830458021869,0.21254866544597,21
"SASP25",1788,0.594076688917498,0.574272287291865,23
"SASP25",1789,0.481419350201256,0.464350094441828,23
"SASP25",1790,0.120484571733571,0.134892109870049,20
"SASP25",1791,0.466649864763297,0.459375876407837,23
"SASP25",1792,0.320783433354039,0.289253281124651,23
"SASP25",1793,0.516821690251333,0.561219513333529,23
"SASP25",1794,0.373619739938469,0.381199256906249,22
"SASP25",1795,0.600444596037621,0.617165740803321,23
"SASP25",1796,0.44748257833075,0.41564575843509,22
"SASP25",1797,0.533643204171619,0.514098872129062,23
"SASP25",1798,0.43204476749047,0.419023105715708,23
"SASP25",1799,0.463595465501136,0.467310795351993,23
"SASP25",1800,0.455575741048816,0.40803812165037,23
"SASP25",1801,0.500870541583349,0.478533216462145,23
"SASP25",1802,0.577978596289686,0.555687117377605,23
"SASP25",1803,0.332368812140314,0.353058153986832,23
"SASP25",1804,0.408876010744988,0.408617003703353,23
"SASP25",1805,0.159722751609045,0.147894271822877,21
"SASP25",1806,0.264491138433316,0.283892789562005,22
"SASP25",1807,0.402271312106889,0.378905118665528,23
"SASP25",1808,0.512018621484466,0.531077958433595,23
"SASP25",1809,0.333431738371763,0.33482589896313,23
"SASP25",1810,0.12127513175774,0.182773436908094,16
"SASP25",1811,0.589503029597261,0.609465278729596,23
"SASP25",1812,0.481583129963013,0.468249879375113,23
"SASP25",1813,0.53216109918255,0.530331313885827,23
"SASP25",1814,0.578357366836388,0.549704834619862,23
"SASP25",1815,0.674518722582164,0.681249849713533,23
"SASP25",1816,0.786147016721953,0.827183376321129,23
"SASP25",1817,0.45846737723964,0.486181246421734,23
"SASP25",1818,0.424105012582543,0.410602088509242,23
"SASP25",1819,0.379295726931363,0.388556896603542,22
"SASP25",1820,0.223997564074896,0.220923183131668,23
"SASP25",1821,0.427157127600129,0.469327090296898,23
"SASP25",1822,0.375617120855159,0.373184302228047,23
"SASP25",1823,0.131930083667332,0.138382275977791,20
"SASP25",1824,0.36383225100652,0.363811704627988,20
"SASP25",1825,0.0507102450518159,0.0312978986690315,14
"SASP25",1826,0.409246513250028,0.407620681799221,23
"SASP25",1827,0.456304852673078,0.35283358269995,23
"SASP25",1828,0.482497819944185,0.445994554741318,23
"SASP25",1829,0.511124353373111,0.537131902531354,22
"SASP25",1830,0.488369195400609,0.52764932025801,22
"SASP25",1831,0.36911315697819,0.315886545095772,23
"SASP25",1832,0.443655038765597,0.383719097708308,23
"SASP25",1833,0.21162190598288,0.20567354484821,22
"SASP25",1834,0.424387231185401,0.380269032166044,23
"SASP25",1835,0.379411744929177,0.397264969542201,22
"SASP25",1836,0.163691214940669,0.19569713576657,20
"SASP25",1837,0.240022803961976,0.232774171741681,22
"SASP25",1838,0.641049441373252,0.615387091957216,23
"SASP25",1839,0.277693372228741,0.20735721028602,22
"SASP25",1840,0.402792617369906,0.406644119724037,23
"SASP25",1841,0.52429909427529,0.523925113773103,23
"SASP25",1842,0.341886361303353,0.37154398074085,22
"SASP25",1843,0.31521194673726,0.312452745260019,23
"SASP25",1844,0.310307324072539,0.280260396976303,22
"SASP25",1845,0.705503222220827,0.699262136007963,23
"SASP25",1846,0.525104841010714,0.577682026721899,23
"SASP25",1847,0.306710885186213,0.328059145046747,23
"SASP25",1848,0.683173164971913,0.676751995193601,23
"SASP25",1849,0.624048217990628,0.577863016326975,23
"SASP25",1850,0.756472969719235,0.832589278393139,23
"SASP25",1851,0.345850103532046,0.346708470865055,23
"SASP25",1852,0.32323024936305,0.324690548467924,23
"SASP25",1853,0.28731176712312,0.291593518067447,23
"SASP25",1854,0.352939098790833,0.386198621225303,22
"SASP25",1855,0.140476954790766,0.136863577309901,19
"SASP25",1856,0.24031330698042,0.211288178281994,21
"SASP25",1857,0.420970466267902,0.409336332933809,23
"SASP25",1858,0.39431615449397,0.372923264566844,23
"SASP25",1859,0.336592806838226,0.28383584600445,22
"SASP25",1860,0.460069544303725,0.42958794067246,23
"SASP25",1861,0.331089657389184,0.316161256143298,23
"SASP25",1862,0.584475392840115,0.584471480953114,23
"SASP25",1863,0.720446366686281,0.703173084459039,23
"SASP25",1864,0.342026285284305,0.304188639840268,22
"SASP25",1865,0.351487628801374,0.376822412229447,23
"SASP25",1866,0.1557589210911,0.170750174889466,20
"SASP25",1867,0.212034028645391,0.211468369005019,22
"SASP25",1868,0.37750514860471,0.36804521195731,23
"SASP25",1869,0.211783451014403,0.217909487858234,22
"SASP25",1870,0.538064993996604,0.531936619643506,23
"SASP25",1871,0.728612629470619,0.737505372766087,23
"SASP25",1872,0.544170104051485,0.560046020751284,23
"SASP25",1873,0.350432547393071,0.348892108543105,23
"SASP25",1874,0.678678067807015,0.693570169426426,23
"SASP25",1875,0.49232657569209,0.500039533830915,22
"SASP25",1876,0.502025416610513,0.503850369756591,23
"SASP25",1877,0.409350739837652,0.34588775653436,23
"SASP25",1878,0.149383254054233,0.145890673352498,19
"SASP25",1879,0.39034066683738,0.427695160395861,22
"SASP25",1880,0.253119618849099,0.264804427782165,21
"SASP25",1881,0.609864902150593,0.588976146879287,23
"SASP25",1882,0.416825703627804,0.406939490344436,22
"SASP25",1883,0.651091711565594,0.674329875178838,23
"SASP25",1884,0.324087148326778,0.339314409735688,23
"SASP25",1885,0.218616443628121,0.236678571378995,21
"SASP25",1886,0.386638412811904,0.425392899791174,22
"SASP25",1887,0.296918043221022,0.282048344550942,23
"SASP25",1888,0.62413897172852,0.637993922315515,23
"SASP25",1889,0.503731872663909,0.49903458045677,23
"SASP25",1890,0.3079147580315,0.326158189613171,22
"SASP25",1891,0.200729848300243,0.222529747381744,22
"SASP25",1892,0.796333400058959,0.764284128574184,23
"SASP25",1893,0.362849596817879,0.357527412909581,22
"SASP25",1894,0.706435460815898,0.686778041753211,23
"SASP25",1895,0.493352951201944,0.497061225118519,22
"SASP25",1896,0.396967453456529,0.393562947774626,23
"SASP25",1897,0.394834448167134,0.415165035410689,23
"SASP25",1898,0.329268328997613,0.327979708123238,23
"SASP25",1899,0.250966833066785,0.273479889656886,21
"SASP25",1900,0.528524858354612,0.503865212872096,23
"SASP25",1901,0.514239887637484,0.450600302406648,23
"SASP25",1902,0.378978353859726,0.396065310699062,23
"SASP25",1903,0.208240958925175,0.230689495927064,22
"SASP25",1904,0.533843110545764,0.492532190616226,23
"SASP25",1905,0.254239803572508,0.251375434627063,22
"SASP25",1906,0.247949526341758,0.232676668390259,23
"SASP25",1907,0.347450327103325,0.35870947769223,22
"SASP25",1908,0.50298280848768,0.537446991194641,23
"SASP25",1909,0.391369916521882,0.394908791887122,23
"SASP25",1910,0.204204124836033,0.206409127240793,22
"SASP25",1911,0.157022693041652,0.151988588974535,21
"SASP25",1912,0.573539278012274,0.579701229272201,23
"SASP25",1913,0.15761101900251,0.182423357973394,20
"SASP25",1914,0.699914707429718,0.708202052407829,23
"SASP25",1915,0.390761882700049,0.396902259052533,23
"SASP25",1916,0.413083702864102,0.429377919302397,23
"SASP25",1917,0.46585362926345,0.446239998809401,22
"SASP25",1918,0.478878562388,0.478625756240506,23
"SASP25",1919,0.469158000734754,0.491427091594181,23
"SASP25",1920,0.240381513909849,0.235755778419198,22
"SASP25",1921,0.228494215876061,0.194036479205824,21
"SASP25",1922,0.321191105745661,0.298442502659261,22
"SASP25",1923,0.462444540548789,0.444454226369431,23
"SASP25",1924,0.519273916836412,0.499866455167065,23
"SASP25",1925,0.51517594837382,0.488733625839321,23
"SASP25",1926,0.625125250874769,0.630331021628199,23
"SASP25",1927,0.455175988557286,0.436413079473796,23
"SASP25",1928,0.618023713987959,0.616808334194319,23
"SASP25",1929,0.307451112818312,0.299544193780259,23
"SASP25",1930,0.495927101026045,0.454541186709514,23
"SASP25",1931,0.544923649107179,0.590044511629447,22
"SASP25",1932,0.55191368778115,0.564076088049244,23
"SASP25",1933,0.57512545013789,0.566042289318112,23
"SASP25",1934,0.509100049253319,0.513443877942822,23
"SASP25",1935,0.265970513063892,0.276788412847399,22
"SASP25",1936,0.415895600762178,0.419721783156789,23
"SASP25",1937,0.35699405473642,0.36172661382421,23
"SASP25",1938,0.541614002631003,0.531337130641697,23
"SASP25",1939,0.0112669048266967,0.0186105943818105,14
"SASP25",1940,0.787464673123826,0.818712072585751,23
"SASP25",1941,0.464494997445029,0.485513773104255,23
"SASP25",1942,0.452080562485637,0.444178681366984,23
"SASP25",1943,0.268419000331944,0.269885873171621,22
"SASP25",1944,0.332212808957021,0.358181304671286,22
"SASP25",1945,0.437213544990624,0.411751433179173,23
"SASP25",1946,0.258921533755157,0.243935702869283,21
"SASP25",1947,0.430283401126145,0.428499576111538,23
"SASP25",1948,0.673133344974253,0.69937976523942,23
"SASP25",1949,0.470642168456865,0.501818107992251,23
"SASP25",1950,0.147262600360159,0.143976796668162,19
"SASP25",1951,0.545515173270992,0.556264963936123,23
"SASP25",1952,0.303793762814331,0.331431909221772,21
"SASP25",1953,0.460635674150828,0.455798590117491,22
"SASP25",1954,0.369080650969371,0.319786416716685,23
"SASP25",1955,0.333983039558373,0.349827256431166,22
"SASP25",1956,0.316775894123914,0.320804917924685,23
"SASP25",1957,0.570682349184519,0.54692714709494,23
"SASP25",1958,0.182438061809624,0.16090455606072,21
"SASP25",1959,0.449768060805708,0.469331418267449,23
"SASP25",1960,0.436691719531985,0.434572634014361,23
"SASP25",1961,0.360910655672628,0.34333795889906,23
"SASP25",1962,0.594681134039403,0.600917883096683,23
"SASP25",1963,0.501367972495963,0.501405047467074,23
"SASP25",1964,0.280209408543786,0.306275329290142,22
"SASP25",1965,0.408725990978028,0.407961380807497,23
"SASP25",1966,0.501374624388389,0.501588903969032,23
"SASP25",1967,0.488864807183606,0.496403194525573,22
"SASP25",1968,0.449375013789007,0.45746949365784,23
"SASP25",1969,0.418633937756535,0.410070355525216,23
"SASP25",1970,0.419836885190906,0.425256632607446,22
"SASP25",1971,0.288068823102431,0.302444236713082,23
"SASP25",1972,0.364342465298921,0.4009601198295,21
"SASP25",1973,0.405437890506141,0.41904706274627,23
"SASP25",1974,0.271701511107274,0.263721910190269,23
"SASP25",1975,0.633170035570773,0.574386559654808,23
"SASP25",1976,0.534372060388318,0.49280441012733,23
"SASP25",1977,0.43192529302477,0.431336695513889,23
"SASP25",1978,0.490402066277107,0.494877869878726,23
"SASP25",1979,0.48491932611725,0.461141747379646,22
"SASP25",1980,0.499411100117622,0.506306490676201,23
"SASP25",1981,0.283475492200504,0.321439391428014,23
"SASP25",1982,0.3067905030334,0.349857867862666,23
"SASP25",1983,0.557178997234663,0.562015127626369,23
"SASP25",1984,0.695291731598644,0.663265407618699,23
"SASP25",1985,0.335409623822278,0.33605930364869,23
"SASP25",1986,0.481047845818748,0.498255067072194,23
"SASP25",1987,0.31134097412908,0.31682204705202,23
"SASP25",1988,0.384076489414424,0.355420405556347,23
"SASP25",1989,0.274049992823359,0.29898712269496,21
"SASP25",1990,0.436177655959997,0.445149376688144,23
"SASP25",1991,0.113661422965663,0.114372283552915,18
"SASP25",1992,0.228700974919002,0.230501816640586,23
"SASP25",1993,0.617919418988274,0.56488945917972,23
"SASP25",1994,0.381655308126232,0.418427830027958,23
"SASP25",1995,0.311646238460412,0.320023901076122,23
"SASP25",1996,0.284048154198036,0.287388667834379,23
"SASP25",1997,0.278157094511516,0.287278110001445,23
"SASP25",1998,0.349215100198706,0.356307443624241,23
"SASP25",1999,0.670461184895599,0.676996483196795,23
"SASP25",2000,0.410665567248265,0.348495834179471,23
"SASP25",2001,0.595000586498688,0.579321969727305,23
"SASP25",2002,0.598409005314417,0.550885394143612,23
"SASP25",2003,0.595096697879179,0.621994828623118,23
"SASP25",2004,0.604685602166358,0.512220155727294,23
"SASP25",2005,0.579772940541936,0.602477840413764,23
"SASP25",2006,0.374200326511132,0.379886187528504,23
"SASP25",2007,0.408426739168076,0.402205448385728,23
"SASP25",2008,0.496251891462145,0.495461283564896,23
"SASP25",2009,0.280339891704974,0.309015679600592,21
"SASP25",2010,0.383380341828661,0.390132811437102,23
"SASP25",2011,0.222500435415245,0.218871854782448,20
"SASP25",2012,0.62015039593585,0.596722449704876,23
"SASP25",2013,0.562284641844339,0.590793186023191,23
"SASP25",2014,0.285814226785545,0.243696735783644,21
"SASP25",2015,0.452253967940877,0.461539303423437,23
"SASP25",2016,0.563936392265875,0.542819128389108,23
"SASP25",2017,0.34415289559505,0.321744675240195,23
"SASP25",2018,0.481285939804807,0.448001957779874,23
"SASP25",2019,0.232827779834203,0.210542303311417,22
"SASP25",2020,0.366075802698818,0.357375438750452,23
"SASP25",2021,0.356113811744851,0.354150653234873,23
"SASP25",2022,0.555610864783891,0.584272872780524,23
"SASP25",2023,0.755129808642037,0.760515146908976,23
"SASP25",2024,0.282674988595271,0.317733534153723,22
"SASP25",2025,0.544746033010417,0.519885940770443,23
"SASP25",2026,0.61690150922603,0.590932318979849,23
"SASP25",2027,0.337158635425709,0.352238114941712,23
"SASP25",2028,0.360793091034535,0.396168553194661,22
"SASP25",2029,0.330310667785271,0.347493046677754,21
"SASP25",2030,0.366979575302541,0.378695755605068,23
"SASP25",2031,0.296617028691077,0.27747114799614,23
"SASP25",2032,0.214153434908836,0.251060290336749,22
"SASP25",2033,0.360253289419179,0.354559862673785,23
"SASP25",2034,0.272475166734365,0.278153882123453,23
"SASP25",2035,0.290886634638049,0.284880301158263,23
"SASP25",2036,0.409759682884954,0.382300090585381,23
"SASP25",2037,0.436900919105138,0.432360342567413,23
"SASP25",2038,0.502939255135115,0.493531794141601,23
"SASP25",2039,0.594364311299388,0.57618747991404,23
"SASP25",2040,0.292556042183704,0.286292628878079,23
"SASP25",2041,0.233418530686927,0.246121530820371,20
"SASP25",2042,0.346171889842488,0.341733777245077,23
"SASP25",2043,0.516301863326024,0.52370117640301,23
"SASP25",2044,0.341269361685679,0.354168362393963,22
"SASP25",2045,0.667930936097968,0.62780462276354,23
"SASP25",2046,0.592021079158508,0.638821432663113,23
"SASP25",2047,0.18155829802498,0.18087249566283,21
"SASP25",2048,0.438124180451408,0.43069007230078,23
"SASP25",2049,0.0727259139638454,0.0583714239816947,15
"SASP25",2050,0.571536214739527,0.57791872840889,23
"SASP25",2051,0.168069018658673,0.199133408556689,21
"SASP25",2052,0.299432948245656,0.310222786271799,23
"SASP25",2053,0.285451940645346,0.300111613786911,21
"SASP25",2054,0.400120185819459,0.381618238221228,23
"SASP25",2055,0.733744436299977,0.759956348142013,23
"SASP25",2056,0.633792061224329,0.667288339204565,23
"SASP25",2057,0.545492318690687,0.520974767191274,23
"SASP25",2058,0.325439128783222,0.333557627873532,23
"SASP25",2059,0.531136256265396,0.525746295076772,23
"SASP25",2060,0.23505696532875,0.258916808783972,22
"SASP25",2061,0.646489817180838,0.611532684886016,23
"SASP25",2062,0.17924518327473,0.168847917284457,22
"SASP25",2063,0.524408028200108,0.52983685162,23
"SASP25",2064,0.58285087369664,0.562295180196904,23
"SASP25",2065,0.565034214296073,0.54802188099752,23
"SASP25",2066,0.344314264220877,0.352618623890718,23
"SASP25",2067,0.576589663239424,0.556696630861586,22
"SASP25",2068,0.591919505131598,0.579782277328622,23
"SASP25",2069,0.418977304596387,0.394041300771923,23
"SASP25",2070,0.289656687118405,0.330252621076032,22
"SASP25",2071,0.29663678675551,0.298561098492276,22
"SASP25",2072,0.261782078041701,0.282951471322048,22
"SASP25",2073,0.560746572864067,0.577449214237813,23
"SASP25",2074,0.347900613804592,0.339125889318149,21
"SASP25",2075,0.260195342858266,0.231011739821491,23
"SASP25",2076,0.409097201295892,0.419304913963446,23
"SASP25",2077,0.242848022749608,0.250523256012666,22
"SASP25",2078,0.65429825255362,0.630557952814403,23
"SASP25",2079,0.181308093610391,0.165630475780971,22
"SASP25",2080,0.239008849682727,0.291103622778124,20
"SASP25",2081,0.737399311420024,0.720577089866551,23
"SASP25",2082,0.458002053212964,0.450116294670672,23
"SASP25",2083,0.44747485988433,0.440182989477648,23
"SASP25",2084,0.365212126763156,0.367779970694004,23
"SASP25",2085,0.395373238449535,0.335400260417189,23
"SASP25",2086,0.252119834934005,0.268839344156051,23
"SASP25",2087,0.314259837583516,0.313813132313129,22
"SASP25",2088,0.45737626603829,0.460799021234075,23
"SASP25",2089,0.519960236012071,0.468506410245435,23
"SASP25",2090,0.246806898399979,0.251391812882684,22
"SASP25",2091,0.416105382082312,0.426688196383903,23
"SASP25",2092,0.331688004167037,0.342056550464701,23
"SASP25",2093,0.420350591432527,0.395137727810977,23
"SASP25",2094,0.464893159907924,0.466962734666282,22
"SASP25",2095,0.345157259984145,0.366389743776049,23
"SASP25",2096,0.330054401860233,0.357505594583703,22
"SASP25",2097,0.482209736308265,0.49763755569572,23
"SASP25",2098,0.235764282806717,0.209783528025132,20
"SASP25",2099,0.468496238447962,0.480995351950039,23
"SASP25",2100,0.237630581043525,0.221543250102029,22
"SASP25",2101,0.332370275858342,0.300131329204975,23
"SASP25",2102,0.256707777216389,0.221371225511066,22
"SASP25",2103,0.245709211459577,0.196522186812379,23
"SASP25",2104,0.410311732134464,0.408285965283136,23
"SASP25",2105,0.496266033694154,0.485804412346867,23
"SASP25",2106,0.511967017192514,0.534724923361042,23
"SASP25",2107,0.314885087987666,0.3108663316933,22
"SASP25",2108,0.324399806586613,0.314066319719343,23
"SASP25",2109,0.157242481721179,0.141379485705808,19
"SASP25",2110,0.775186331811864,0.781312486846604,23
"SASP25",2111,0.384950740111211,0.437951218710802,23
"SASP25",2112,0.0740818318024719,0.0554865687037297,17
"SASP25",2113,0.155135443133057,0.112471373355736,22
"SASP25",2114,0.265292440504581,0.274732511118058,22
"SASP25",2115,0.411206794484004,0.379348438774903,23
"SASP25",2116,0.207574877313834,0.199054896527151,22
"SASP25",2117,0.369163156084833,0.362386399605489,23
"SASP25",2118,0.579421971199481,0.557994369238274,23
"SASP25",2119,0.634316653142809,0.599118495914418,23
"SASP25",2120,0.216230616721211,0.265481934229074,20
"SASP25",2121,0.416935112095424,0.445969389990958,23
"SASP25",2122,0.669931542973048,0.694828246564977,23
"SASP25",2123,0.364477293591076,0.350788009935661,23
"SASP25",2124,0.246665482191319,0.281075213323929,22
"SASP25",2125,0.132390578240632,0.116360811186377,19
"SASP25",2126,0.471920318335058,0.44525471314065,23
"SASP25",2127,0.120310042685838,0.112878553602726,18
"SASP25",2128,0.436504493804145,0.461428974430718,23
"SASP25",2129,0.441035212718257,0.474400102704071,23
"SASP25",2130,0.548854358649957,0.529847350397026,23
"SASP25",2131,0.0811442132479435,0.083411825891407,18
"SASP25",2132,0.353068008326756,0.328206167909253,22
"SASP25",2133,0.680142928125571,0.68371813049458,23
"SASP25",2134,0.237595669471003,0.263085621084597,22
"SASP25",2135,0.829129481041954,0.881651155537298,23
"SASP25",2136,0.549580736304529,0.559818839669174,23
"SASP25",2137,0.183115310395092,0.193314706912809,20
"SASP25",2138,0.743559821092669,0.739924246230568,23
"SASP25",2139,0.467897087103606,0.436618303143121,23
"SASP25",2140,0.294933621039536,0.280363612795474,22
"SASP25",2141,0.101308515385456,0.104980627082767,21
"SASP25",2142,0.341663351898911,0.326917066276692,23
"SASP25",2143,0.718193924361088,0.710041407425305,23
"SASP25",2144,0.375096596035596,0.374180472545796,23
"SASP25",2145,0.738518022791642,0.714730055050115,23
"SASP25",2146,0.127109266730549,0.107841362305736,20
"SASP25",2147,0.586060784640122,0.575723894732612,23
"SASP25",2148,0.363674940766071,0.337153267684228,23
"SASP25",2149,0.786952159783777,0.768642866625423,23
"SASP25",2150,0.321312723844709,0.311676349787743,23
"SASP25",2151,0.170268057867154,0.17121406900698,20
"SASP25",2152,0.268191655505064,0.239684538463823,23
"SASP25",2153,0.342536243653774,0.34497827880595,23
"SASP25",2154,0.538258240741819,0.526126900408032,23
"SASP25",2155,0.228070570939272,0.257089857871923,22
"SASP25",2156,0.512130229466159,0.521658726095425,23
"SASP25",2157,0.617297100500391,0.594583435098973,23
"SASP25",2158,0.582972670612032,0.592774502497619,23
"SASP25",2159,0.232060100465162,0.225444703324512,22
"SASP25",2160,0.616217039445783,0.632401267503674,23
"SASP25",2161,0.189183638683583,0.154931937642757,21
"SASP25",2162,0.259653947189428,0.254154164372949,23
"SASP25",2163,0.52464825015142,0.512956372048737,23
"SASP25",2164,0.367461809583383,0.372441688537015,23
"SASP25",2165,0.449776682402181,0.430337177022049,23
"SASP25",2166,0.32961094264771,0.351533120007495,23
"SASP25",2167,0.384585956003217,0.397889222190793,23
"SASP25",2168,0.113902084794175,0.106020114788443,18
"SASP25",2169,0.410599023169392,0.427928589580413,22
"SASP25",2170,0.23257081566515,0.262476232059532,19
"SASP25",2171,0.37168062114543,0.337568459749766,23
"SASP25",2172,0.543086572644706,0.528811602322295,23
"SASP25",2173,0.537348054291859,0.543024262330554,23
"SASP25",2174,0.602406336937267,0.62245168739748,23
